2;2;1;3;0.030181
2;4;1;3;0.038932
2;8;1;3;0.048135
2;16;1;3;0.047198
2;32;1;3;0.016834
2;64;1;3;0.017301
2;128;1;3;0.017551
2;256;1;3;0.016762
2;512;1;3;0.046794
2;3;1;3;0.009283
2;5;1;3;0.039398
2;7;1;3;0.039411
2;11;1;3;0.039341
2;13;1;3;0.039408
2;17;1;3;0.016768
2;19;1;3;0.016757
2;23;1;3;0.016865
2;29;1;3;0.016888
2;31;1;3;0.016871
2;37;1;3;0.016955
2;41;1;3;0.017001
2;43;1;3;0.016990
2;47;1;3;0.017030
2;53;1;3;0.017168
2;59;1;3;0.017210
2;61;1;3;0.017264
2;67;1;3;0.015352
2;71;1;3;0.017267
2;73;1;3;0.015415
2;79;1;3;0.017321
2;83;1;3;0.017302
2;89;1;3;0.017415
2;97;1;3;0.023016
2;101;1;3;0.017322
2;103;1;3;0.015721
2;107;1;3;0.017477
2;109;1;3;0.017683
2;113;1;3;0.017546
2;127;1;3;0.017607
2;131;1;3;0.015578
2;137;1;3;0.015719
2;139;1;3;0.026535
2;149;1;3;0.018519
2;151;1;3;0.020271
2;157;1;3;0.016043
2;163;1;3;0.015311
2;167;1;3;0.015966
2;173;1;3;0.016128
2;179;1;3;0.016474
2;181;1;3;0.016160
2;191;1;3;0.016143
2;193;1;3;0.016257
2;197;1;3;0.016268
2;199;1;3;0.016314
2;211;1;3;0.016402
2;223;1;3;0.016499
2;227;1;3;0.016521
2;229;1;3;0.017962
2;233;1;3;0.018043
2;239;1;3;0.018234
2;1;1;3;0.000008
2;2;1;3;0.019467
2;3;1;3;0.028598
2;4;1;3;0.049367
2;5;1;3;0.048850
2;6;1;3;0.049027
2;7;1;3;0.049018
2;8;1;3;0.049038
2;10;1;3;0.058158
2;20;1;3;0.019557
2;30;1;3;0.016693
2;40;1;3;0.013810
2;50;1;3;0.013919
2;60;1;3;0.014103
2;70;1;3;0.017891
2;80;1;3;0.017802
2;100;1;3;0.003721
2;200;1;3;0.007431
2;300;1;3;0.019429
2;400;1;3;0.023333
2;500;1;3;0.032888
2;600;1;3;0.034394
2;700;1;3;0.037160
2;800;1;3;0.047470
2;1000;1;3;0.056757
4;2;4;14;0.000205
4;4;4;14;0.000264
4;8;4;14;0.000508
4;16;4;14;0.088916
4;32;4;14;0.001890
4;64;4;14;0.003434
4;128;4;14;0.011910
4;256;4;14;0.020136
4;512;4;14;0.041539
4;3;4;14;0.000220
4;5;4;14;0.000329
4;7;4;14;0.000431
4;11;4;14;0.000703
4;13;4;14;0.000917
4;17;4;14;0.001837
4;19;4;14;0.002050
4;23;4;14;0.002351
4;29;4;14;0.002972
4;31;4;14;0.003235
4;37;4;14;0.003501
4;41;4;14;0.004323
4;43;4;14;0.004199
4;47;4;14;0.004785
4;53;4;14;0.005207
4;59;4;14;0.006089
4;61;4;14;0.005985
4;67;4;14;0.006486
4;71;4;14;0.007008
4;73;4;14;0.007086
4;79;4;14;0.007824
4;83;4;14;0.008580
4;89;4;14;0.008933
4;97;4;14;0.009647
4;101;4;14;0.010220
4;103;4;14;0.009725
4;107;4;14;0.011999
4;109;4;14;0.010234
4;113;4;14;0.011176
4;127;4;14;0.012148
4;131;4;14;0.012521
4;137;4;14;0.013814
4;139;4;14;0.012556
4;149;4;14;0.015777
4;151;4;14;0.016950
4;157;4;14;0.014522
4;163;4;14;0.015151
4;167;4;14;0.015622
4;173;4;14;0.017259
4;179;4;14;0.018770
4;181;4;14;0.017508
4;191;4;14;0.020148
4;193;4;14;0.021038
4;197;4;14;0.018270
4;199;4;14;0.018392
4;211;4;14;0.019486
4;223;4;14;0.023113
4;227;4;14;0.021357
4;229;4;14;0.021747
4;233;4;14;0.022165
4;239;4;14;0.022047
4;1;4;14;0.000023
4;2;4;14;0.016924
4;3;4;14;0.000120
4;4;4;14;0.000118
4;5;4;14;0.000215
4;6;4;14;0.000192
4;7;4;14;0.000227
4;8;4;14;0.000407
4;10;4;14;0.000521
4;20;4;14;0.001899
4;30;4;14;0.003166
4;40;4;14;0.004079
4;50;4;14;0.004954
4;60;4;14;0.006269
4;70;4;14;0.006866
4;80;4;14;0.009435
4;100;4;14;0.009543
4;200;4;14;0.020067
4;300;4;14;0.024450
4;400;4;14;0.029430
4;500;4;14;0.035936
4;600;4;14;0.046467
4;700;4;14;0.052131
4;800;4;14;0.061377
4;1000;4;14;0.074947
8;2;11;41;0.000189
8;4;11;41;0.000261
8;8;11;41;0.000635
8;16;11;41;0.126134
8;32;11;41;0.002445
8;64;11;41;0.004708
8;128;11;41;0.013712
8;256;11;41;0.030759
8;512;11;41;0.052494
8;3;11;41;0.000233
8;5;11;41;0.000352
8;7;11;41;0.000529
8;11;11;41;0.000765
8;13;11;41;0.000891
8;17;11;41;0.002258
8;19;11;41;0.002467
8;23;11;41;0.004755
8;29;11;41;0.003702
8;31;11;41;0.003981
8;37;11;41;0.004731
8;41;11;41;0.005280
8;43;11;41;0.005320
8;47;11;41;0.005531
8;53;11;41;0.006149
8;59;11;41;0.007258
8;61;11;41;0.007353
8;67;11;41;0.007862
8;71;11;41;0.008499
8;73;11;41;0.008207
8;79;11;41;0.009509
8;83;11;41;0.009639
8;89;11;41;0.010813
8;97;11;41;0.011938
8;101;11;41;0.011890
8;103;11;41;0.014122
8;107;11;41;0.012907
8;109;11;41;0.015034
8;113;11;41;0.015347
8;127;11;41;0.015165
8;131;11;41;0.015344
8;137;11;41;0.016219
8;139;11;41;0.015876
8;149;11;41;0.017556
8;151;11;41;0.017161
8;157;11;41;0.020548
8;163;11;41;0.018962
8;167;11;41;0.019753
8;173;11;41;0.019634
8;179;11;41;0.020109
8;181;11;41;0.021434
8;191;11;41;0.022082
8;193;11;41;0.022830
8;197;11;41;0.023585
8;199;11;41;0.023806
8;211;11;41;0.022953
8;223;11;41;0.023423
8;227;11;41;0.026215
8;229;11;41;0.026106
8;233;11;41;0.029380
8;239;11;41;0.025832
8;1;11;41;0.000024
8;2;11;41;0.000169
8;3;11;41;0.000229
8;4;11;41;0.000279
8;5;11;41;0.000348
8;6;11;41;0.000447
8;7;11;41;0.000504
8;8;11;41;0.000577
8;10;11;41;0.000759
8;20;11;41;0.002709
8;30;11;41;0.003882
8;40;11;41;0.005001
8;50;11;41;0.005862
8;60;11;41;0.007312
8;70;11;41;0.008696
8;80;11;41;0.009520
8;100;11;41;0.012183
8;200;11;41;0.023420
8;300;11;41;0.031210
8;400;11;41;0.040213
8;500;11;41;0.053616
8;600;11;41;0.059962
8;700;11;41;0.065072
8;800;11;41;0.078037
8;1000;11;41;0.093363
16;2;26;100;0.000215
16;4;26;100;0.000302
16;8;26;100;0.000565
16;16;26;100;0.167860
16;32;26;100;0.002718
16;64;26;100;0.006520
16;128;26;100;0.018476
16;256;26;100;0.035052
16;512;26;100;0.061396
16;3;26;100;0.000264
16;5;26;100;0.000372
16;7;26;100;0.000546
16;11;26;100;0.000782
16;13;26;100;0.001052
16;17;26;100;0.002753
16;19;26;100;0.003052
16;23;26;100;0.003395
16;29;26;100;0.004470
16;31;26;100;0.004667
16;37;26;100;0.005323
16;41;26;100;0.006201
16;43;26;100;0.008091
16;47;26;100;0.006947
16;53;26;100;0.007828
16;59;26;100;0.008742
16;61;26;100;0.008684
16;67;26;100;0.009540
16;71;26;100;0.011586
16;73;26;100;0.009881
16;79;26;100;0.011346
16;83;26;100;0.013674
16;89;26;100;0.012595
16;97;26;100;0.013752
16;101;26;100;0.013956
16;103;26;100;0.014472
16;107;26;100;0.014572
16;109;26;100;0.015352
16;113;26;100;0.015687
16;127;26;100;0.017110
16;131;26;100;0.019839
16;137;26;100;0.018151
16;139;26;100;0.021274
16;149;26;100;0.020360
16;151;26;100;0.020937
16;157;26;100;0.021969
16;163;26;100;0.024019
16;167;26;100;0.023987
16;173;26;100;0.024751
16;179;26;100;0.025160
16;181;26;100;0.025105
16;191;26;100;0.025508
16;193;26;100;0.026333
16;197;26;100;0.025310
16;199;26;100;0.026292
16;211;26;100;0.028864
16;223;26;100;0.030145
16;227;26;100;0.032989
16;229;26;100;0.031168
16;233;26;100;0.030171
16;239;26;100;0.032671
16;1;26;100;0.000033
16;2;26;100;0.000182
16;3;26;100;0.000256
16;4;26;100;0.000295
16;5;26;100;0.000353
16;6;26;100;0.000461
16;7;26;100;0.000531
16;8;26;100;0.000600
16;10;26;100;0.000742
16;20;26;100;0.003535
16;30;26;100;0.004534
16;40;26;100;0.006121
16;50;26;100;0.007007
16;60;26;100;0.008640
16;70;26;100;0.009702
16;80;26;100;0.011551
16;100;26;100;0.013277
16;200;26;100;0.028709
16;300;26;100;0.038063
16;400;26;100;0.048492
16;500;26;100;0.063633
16;600;26;100;0.073814
16;700;26;100;0.081691
16;800;26;100;0.091457
16;1000;26;100;0.115210
32;2;57;223;0.000210
32;4;57;223;0.000325
32;8;57;223;0.000592
32;16;57;223;0.207528
32;32;57;223;0.003472
32;64;57;223;0.008008
32;128;57;223;0.021105
32;256;57;223;0.039156
32;512;57;223;0.068205
32;3;57;223;0.000335
32;5;57;223;0.000403
32;7;57;223;0.000592
32;11;57;223;0.000917
32;13;57;223;0.001088
32;17;57;223;0.003214
32;19;57;223;0.003521
32;23;57;223;0.003981
32;29;57;223;0.005011
32;31;57;223;0.005494
32;37;57;223;0.006345
32;41;57;223;0.006831
32;43;57;223;0.007113
32;47;57;223;0.009632
32;53;57;223;0.010826
32;59;57;223;0.009671
32;61;57;223;0.010194
32;67;57;223;0.010779
32;71;57;223;0.011264
32;73;57;223;0.014071
32;79;57;223;0.012873
32;83;57;223;0.013388
32;89;57;223;0.013935
32;97;57;223;0.015741
32;101;57;223;0.017625
32;103;57;223;0.016903
32;107;57;223;0.017664
32;109;57;223;0.017619
32;113;57;223;0.018650
32;127;57;223;0.022080
32;131;57;223;0.023143
32;137;57;223;0.021919
32;139;57;223;0.023525
32;149;57;223;0.023614
32;151;57;223;0.023176
32;157;57;223;0.025573
32;163;57;223;0.027661
32;167;57;223;0.026075
32;173;57;223;0.027495
32;179;57;223;0.028513
32;181;57;223;0.028684
32;191;57;223;0.032290
32;193;57;223;0.029927
32;197;57;223;0.030968
32;199;57;223;0.033074
32;211;57;223;0.035239
32;223;57;223;0.031549
32;227;57;223;0.035704
32;229;57;223;0.034903
32;233;57;223;0.036518
32;239;57;223;0.037136
32;1;57;223;0.000033
32;2;57;223;0.000194
32;3;57;223;0.000274
32;4;57;223;0.000346
32;5;57;223;0.000392
32;6;57;223;0.000513
32;7;57;223;0.000557
32;8;57;223;0.000627
32;10;57;223;0.000812
32;20;57;223;0.003614
32;30;57;223;0.005439
32;40;57;223;0.006995
32;50;57;223;0.010496
32;60;57;223;0.010347
32;70;57;223;0.011556
32;80;57;223;0.012779
32;100;57;223;0.016238
32;200;57;223;0.031540
32;300;57;223;0.044113
32;400;57;223;0.058836
32;500;57;223;0.069873
32;600;57;223;0.081988
32;700;57;223;0.095246
32;800;57;223;0.107955
32;1000;57;223;0.135651
64;2;120;474;0.000111
64;4;120;474;0.000363
64;8;120;474;0.000662
64;16;120;474;0.249157
64;32;120;474;0.004098
64;64;120;474;0.009353
64;128;120;474;0.025677
64;256;120;474;0.047603
64;512;120;474;0.079460
64;3;120;474;0.000728
64;5;120;474;0.000451
64;7;120;474;0.000652
64;11;120;474;0.001000
64;13;120;474;0.001159
64;17;120;474;0.003579
64;19;120;474;0.003899
64;23;120;474;0.004723
64;29;120;474;0.005755
64;31;120;474;0.006098
64;37;120;474;0.006897
64;41;120;474;0.007958
64;43;120;474;0.007883
64;47;120;474;0.008680
64;53;120;474;0.009962
64;59;120;474;0.011187
64;61;120;474;0.011313
64;67;120;474;0.012294
64;71;120;474;0.015309
64;73;120;474;0.013631
64;79;120;474;0.015010
64;83;120;474;0.016021
64;89;120;474;0.016203
64;97;120;474;0.018134
64;101;120;474;0.020580
64;103;120;474;0.018786
64;107;120;474;0.019328
64;109;120;474;0.019989
64;113;120;474;0.021008
64;127;120;474;0.022946
64;131;120;474;0.024479
64;137;120;474;0.024436
64;139;120;474;0.025745
64;149;120;474;0.027560
64;151;120;474;0.025876
64;157;120;474;0.030718
64;163;120;474;0.028375
64;167;120;474;0.030249
64;173;120;474;0.030878
64;179;120;474;0.033901
64;181;120;474;0.032483
64;191;120;474;0.034465
64;193;120;474;0.032204
64;197;120;474;0.033204
64;199;120;474;0.035533
64;211;120;474;0.040098
64;223;120;474;0.040210
64;227;120;474;0.041962
64;229;120;474;0.041084
64;233;120;474;0.042289
64;239;120;474;0.044402
64;1;120;474;0.000037
64;2;120;474;0.000210
64;3;120;474;0.000299
64;4;120;474;0.000334
64;5;120;474;0.000457
64;6;120;474;0.000565
64;7;120;474;0.000656
64;8;120;474;0.000678
64;10;120;474;0.000904
64;20;120;474;0.004158
64;30;120;474;0.006109
64;40;120;474;0.007676
64;50;120;474;0.009609
64;60;120;474;0.011644
64;70;120;474;0.013268
64;80;120;474;0.014529
64;100;120;474;0.019722
64;200;120;474;0.035370
64;300;120;474;0.050486
64;400;120;474;0.066314
64;500;120;474;0.083514
64;600;120;474;0.089839
64;700;120;474;0.113909
64;800;120;474;0.130476
64;1000;120;474;0.151317
128;2;247;981;0.000238
128;4;247;981;0.000357
128;8;247;981;0.000702
128;16;247;981;0.284577
128;32;247;981;0.004718
128;64;247;981;0.009675
128;128;247;981;0.025632
128;256;247;981;0.046857
128;512;247;981;0.093400
128;3;247;981;0.000279
128;5;247;981;0.000519
128;7;247;981;0.000656
128;11;247;981;0.000988
128;13;247;981;0.001210
128;17;247;981;0.004172
128;19;247;981;0.006335
128;23;247;981;0.005280
128;29;247;981;0.006498
128;31;247;981;0.006879
128;37;247;981;0.009848
128;41;247;981;0.009245
128;43;247;981;0.013099
128;47;247;981;0.009724
128;53;247;981;0.011064
128;59;247;981;0.012039
128;61;247;981;0.012755
128;67;247;981;0.014215
128;71;247;981;0.014639
128;73;247;981;0.017138
128;79;247;981;0.016269
128;83;247;981;0.016986
128;89;247;981;0.018976
128;97;247;981;0.021783
128;101;247;981;0.020522
128;103;247;981;0.021475
128;107;247;981;0.021758
128;109;247;981;0.022510
128;113;247;981;0.022776
128;127;247;981;0.025570
128;131;247;981;0.026700
128;137;247;981;0.027636
128;139;247;981;0.028293
128;149;247;981;0.030884
128;151;247;981;0.030612
128;157;247;981;0.030978
128;163;247;981;0.034229
128;167;247;981;0.035848
128;173;247;981;0.035173
128;179;247;981;0.035385
128;181;247;981;0.036209
128;191;247;981;0.037013
128;193;247;981;0.041070
128;197;247;981;0.038502
128;199;247;981;0.039051
128;211;247;981;0.038695
128;223;247;981;0.041797
128;227;247;981;0.044960
128;229;247;981;0.042174
128;233;247;981;0.045306
128;239;247;981;0.047057
128;1;247;981;0.000044
128;2;247;981;0.000226
128;3;247;981;0.000304
128;4;247;981;0.000348
128;5;247;981;0.000508
128;6;247;981;0.000624
128;7;247;981;0.000627
128;8;247;981;0.000732
128;10;247;981;0.000890
128;20;247;981;0.004620
128;30;247;981;0.006606
128;40;247;981;0.010399
128;50;247;981;0.010594
128;60;247;981;0.012744
128;70;247;981;0.016233
128;80;247;981;0.016533
128;100;247;981;0.020839
128;200;247;981;0.039800
128;300;247;981;0.060725
128;400;247;981;0.075830
128;500;247;981;0.090543
128;600;247;981;0.104079
128;700;247;981;0.127571
128;800;247;981;0.138900
128;1000;247;981;0.164725
256;2;502;2000;0.000287
256;4;502;2000;0.000343
256;8;502;2000;0.000775
256;16;502;2000;0.329871
256;32;502;2000;0.004381
256;64;502;2000;0.011518
256;128;502;2000;0.028697
256;256;502;2000;0.054450
256;512;502;2000;0.113120
256;3;502;2000;0.000312
256;5;502;2000;0.000513
256;7;502;2000;0.002387
256;11;502;2000;0.001060
256;13;502;2000;0.001262
256;17;502;2000;0.004450
256;19;502;2000;0.004884
256;23;502;2000;0.005811
256;29;502;2000;0.006989
256;31;502;2000;0.007723
256;37;502;2000;0.009165
256;41;502;2000;0.010071
256;43;502;2000;0.012403
256;47;502;2000;0.011098
256;53;502;2000;0.012361
256;59;502;2000;0.013634
256;61;502;2000;0.014490
256;67;502;2000;0.015940
256;71;502;2000;0.016386
256;73;502;2000;0.017197
256;79;502;2000;0.017903
256;83;502;2000;0.019002
256;89;502;2000;0.020382
256;97;502;2000;0.022244
256;101;502;2000;0.025099
256;103;502;2000;0.023930
256;107;502;2000;0.026017
256;109;502;2000;0.024290
256;113;502;2000;0.025886
256;127;502;2000;0.029105
256;131;502;2000;0.029185
256;137;502;2000;0.032938
256;139;502;2000;0.032148
256;149;502;2000;0.033147
256;151;502;2000;0.033759
256;157;502;2000;0.034585
256;163;502;2000;0.038681
256;167;502;2000;0.036861
256;173;502;2000;0.038241
256;179;502;2000;0.040206
256;181;502;2000;0.039684
256;191;502;2000;0.041827
256;193;502;2000;0.044533
256;197;502;2000;0.045194
256;199;502;2000;0.043584
256;211;502;2000;0.045651
256;223;502;2000;0.051099
256;227;502;2000;0.050954
256;229;502;2000;0.050530
256;233;502;2000;0.053205
256;239;502;2000;0.052738
256;1;502;2000;0.000056
256;2;502;2000;0.000250
256;3;502;2000;0.000358
256;4;502;2000;0.000356
256;5;502;2000;0.000446
256;6;502;2000;0.000558
256;7;502;2000;0.000699
256;8;502;2000;0.000764
256;10;502;2000;0.000948
256;20;502;2000;0.004838
256;30;502;2000;0.007501
256;40;502;2000;0.010161
256;50;502;2000;0.011693
256;60;502;2000;0.013914
256;70;502;2000;0.016460
256;80;502;2000;0.017973
256;100;502;2000;0.022552
256;200;502;2000;0.045708
256;300;502;2000;0.062395
256;400;502;2000;0.078430
256;500;502;2000;0.102843
256;600;502;2000;0.119606
256;700;502;2000;0.140159
256;800;502;2000;0.154447
256;1000;502;2000;0.190634
512;2;1013;4043;0.000232
512;4;1013;4043;0.000390
512;8;1013;4043;0.000763
512;16;1013;4043;0.360866
512;32;1013;4043;0.005350
512;64;1013;4043;0.014037
512;128;1013;4043;0.031048
512;256;1013;4043;0.061853
512;512;1013;4043;0.113808
512;3;1013;4043;0.000356
512;5;1013;4043;0.000512
512;7;1013;4043;0.000743
512;11;1013;4043;0.001172
512;13;1013;4043;0.001627
512;17;1013;4043;0.004944
512;19;1013;4043;0.005448
512;23;1013;4043;0.006589
512;29;1013;4043;0.008238
512;31;1013;4043;0.008799
512;37;1013;4043;0.010247
512;41;1013;4043;0.010730
512;43;1013;4043;0.011451
512;47;1013;4043;0.012018
512;53;1013;4043;0.013630
512;59;1013;4043;0.015386
512;61;1013;4043;0.015540
512;67;1013;4043;0.017278
512;71;1013;4043;0.018250
512;73;1013;4043;0.018201
512;79;1013;4043;0.021687
512;83;1013;4043;0.020936
512;89;1013;4043;0.022344
512;97;1013;4043;0.024347
512;101;1013;4043;0.024406
512;103;1013;4043;0.026846
512;107;1013;4043;0.026236
512;109;1013;4043;0.029232
512;113;1013;4043;0.028215
512;127;1013;4043;0.031731
512;131;1013;4043;0.032415
512;137;1013;4043;0.033320
512;139;1013;4043;0.033570
512;149;1013;4043;0.037251
512;151;1013;4043;0.036815
512;157;1013;4043;0.037967
512;163;1013;4043;0.040318
512;167;1013;4043;0.040343
512;173;1013;4043;0.043094
512;179;1013;4043;0.046423
512;181;1013;4043;0.046594
512;191;1013;4043;0.044216
512;193;1013;4043;0.047404
512;197;1013;4043;0.047582
512;199;1013;4043;0.050351
512;211;1013;4043;0.060832
512;223;1013;4043;0.055745
512;227;1013;4043;0.058486
512;229;1013;4043;0.050585
512;233;1013;4043;0.061499
512;239;1013;4043;0.036364
512;1;1013;4043;0.000031
512;2;1013;4043;0.012960
512;3;1013;4043;0.009205
512;4;1013;4043;0.069170
512;5;1013;4043;0.029287
512;6;1013;4043;0.239154
512;7;1013;4043;0.299236
512;8;1013;4043;0.357482
512;10;1013;4043;0.348934
512;20;1013;4043;0.010713
512;30;1013;4043;0.019623
512;40;1013;4043;0.018380
512;50;1013;4043;0.007982
512;60;1013;4043;0.011195
512;70;1013;4043;0.013696
512;80;1013;4043;0.013617
512;100;1013;4043;0.024773
512;200;1013;4043;0.033901
512;300;1013;4043;0.052653
512;400;1013;4043;0.075298
512;500;1013;4043;0.086274
512;600;1013;4043;0.103645
512;700;1013;4043;0.151497
512;800;1013;4043;0.111313
512;1000;1013;4043;0.159326
1024;2;2036;8134;0.007196
1024;4;2036;8134;0.213059
1024;8;2036;8134;0.051475
1024;16;2036;8134;0.077152
1024;32;2036;8134;0.009264
1024;64;2036;8134;0.015158
1024;128;2036;8134;0.025475
1024;256;2036;8134;0.054351
1024;512;2036;8134;0.085120
1024;3;2036;8134;0.211191
1024;5;2036;8134;0.007506
1024;7;2036;8134;0.335044
1024;11;2036;8134;0.067877
1024;13;2036;8134;0.407734
1024;17;2036;8134;0.001560
1024;19;2036;8134;0.014705
1024;23;2036;8134;0.006856
1024;29;2036;8134;0.008495
1024;31;2036;8134;0.010704
1024;37;2036;8134;0.009420
1024;41;2036;8134;0.010403
1024;43;2036;8134;0.012442
1024;47;2036;8134;0.012888
1024;53;2036;8134;0.013673
1024;59;2036;8134;0.011812
1024;61;2036;8134;0.012152
1024;67;2036;8134;0.018413
1024;71;2036;8134;0.016159
1024;73;2036;8134;0.013970
1024;79;2036;8134;0.016984
1024;83;2036;8134;0.015157
1024;89;2036;8134;0.015788
1024;97;2036;8134;0.022481
1024;101;2036;8134;0.016269
1024;103;2036;8134;0.017037
1024;107;2036;8134;0.017964
1024;109;2036;8134;0.026173
1024;113;2036;8134;0.019266
1024;127;2036;8134;0.029647
1024;131;2036;8134;0.029081
1024;137;2036;8134;0.024926
1024;139;2036;8134;0.027514
1024;149;2036;8134;0.028973
1024;151;2036;8134;0.020578
1024;157;2036;8134;0.029070
1024;163;2036;8134;0.033832
1024;167;2036;8134;0.034467
1024;173;2036;8134;0.034471
1024;179;2036;8134;0.033587
1024;181;2036;8134;0.027109
1024;191;2036;8134;0.041342
1024;193;2036;8134;0.037980
1024;197;2036;8134;0.040342
1024;199;2036;8134;0.041693
1024;211;2036;8134;0.038005
1024;223;2036;8134;0.035940
1024;227;2036;8134;0.042806
1024;229;2036;8134;0.040046
1024;233;2036;8134;0.043097
1024;239;2036;8134;0.042090
1024;1;2036;8134;0.000044
1024;2;2036;8134;0.008800
1024;3;2036;8134;0.012277
1024;4;2036;8134;0.013928
1024;5;2036;8134;0.083968
1024;6;2036;8134;0.010803
1024;7;2036;8134;0.014968
1024;8;2036;8134;0.007725
1024;10;2036;8134;0.135079
1024;20;2036;8134;0.002796
1024;30;2036;8134;0.203028
1024;40;2036;8134;0.026274
1024;50;2036;8134;0.010034
