128;2;247;0.000090
128;4;247;0.000403
128;8;247;0.000834
128;16;247;0.002055
128;32;247;0.004090
128;3;247;0.000551
128;5;247;0.000592
128;7;247;0.000773
128;11;247;0.001378
128;13;247;0.001167
128;17;247;0.005850
128;19;247;0.002420
128;23;247;0.002965
128;29;247;0.003046
128;31;247;0.004039
256;2;502;0.010344
256;4;502;0.000597
256;8;502;0.000936
256;16;502;0.001953
256;32;502;0.004221
256;3;502;0.000542
256;5;502;0.003489
256;7;502;0.001330
256;11;502;0.002036
256;13;502;0.002880
256;17;502;0.005425
256;19;502;0.004427
256;23;502;0.002710
256;29;502;0.002935
256;31;502;0.004191
101;2;191;0.006811
101;4;191;0.000447
101;8;191;0.000811
101;16;191;0.001449
101;32;191;0.003022
101;3;191;0.000491
101;5;191;0.000538
101;7;191;0.000668
101;11;191;0.001299
101;13;191;0.001515
101;17;191;0.001675
101;19;191;0.001472
101;23;191;0.001942
101;29;191;0.002408
101;31;191;0.003063
103;2;194;0.009471
103;4;194;0.000512
103;8;194;0.000636
103;16;194;0.001300
103;32;194;0.002648
103;3;194;0.000329
103;5;194;0.000481
103;7;194;0.000924
103;11;194;0.001056
103;13;194;0.000984
103;17;194;0.001440
103;19;194;0.001766
103;23;194;0.002328
103;29;194;0.005650
103;31;194;0.004510
107;2;202;0.023079
107;4;202;0.000536
107;8;202;0.000656
107;16;202;0.001291
107;32;202;0.003437
107;3;202;0.000377
107;5;202;0.000585
107;7;202;0.000789
107;11;202;0.004967
107;13;202;0.001761
107;17;202;0.002022
107;19;202;0.002525
107;23;202;0.001913
107;29;202;0.002355
107;31;202;0.007090
109;2;206;0.000091
109;4;206;0.000510
109;8;206;0.000675
109;16;206;0.001443
109;32;206;0.003101
109;3;206;0.000442
109;5;206;0.000642
109;7;206;0.002681
109;11;206;0.001283
109;13;206;0.000958
109;17;206;0.001429
109;19;206;0.002423
109;23;206;0.001970
109;29;206;0.002510
109;31;206;0.003173
113;2;215;0.000077
113;4;215;0.000438
113;8;215;0.000822
113;16;215;0.001297
113;32;215;0.003169
113;3;215;0.000342
113;5;215;0.000596
113;7;215;0.000630
113;11;215;0.001220
113;13;215;0.001450
113;17;215;0.001910
113;19;215;0.001590
113;23;215;0.001964
113;29;215;0.003055
113;31;215;0.003006
127;2;240;0.013817
127;4;240;0.000520
127;8;240;0.000728
127;16;240;0.001635
127;32;240;0.010331
127;3;240;0.000341
127;5;240;0.000640
127;7;240;0.000927
127;11;240;0.000943
127;13;240;0.001203
127;17;240;0.002275
127;19;240;0.002576
127;23;240;0.002525
127;29;240;0.002982
127;31;240;0.002586
131;2;251;0.000086
131;4;251;0.000556
131;8;251;0.001089
131;16;251;0.001687
131;32;251;0.004173
131;3;251;0.000360
131;5;251;0.000519
131;7;251;0.000673
131;11;251;0.000943
131;13;251;0.001179
131;17;251;0.002416
131;19;251;0.002811
131;23;251;0.002838
131;29;251;0.004598
131;31;251;0.004589
137;2;263;0.000119
137;4;263;0.000752
137;8;263;0.001569
137;16;263;0.003416
137;32;263;0.003630
137;3;263;0.000317
137;5;263;0.000584
137;7;263;0.000706
137;11;263;0.000948
137;13;263;0.001918
137;17;263;0.001760
137;19;263;0.002272
137;23;263;0.003029
137;29;263;0.003244
137;31;263;0.003395
139;2;266;0.000103
139;4;266;0.000729
139;8;266;0.001131
139;16;266;0.003899
139;32;266;0.004858
139;3;266;0.000514
139;5;266;0.000632
139;7;266;0.000863
139;11;266;0.000951
139;13;266;0.001175
139;17;266;0.002858
139;19;266;0.002043
139;23;266;0.002100
139;29;266;0.003342
139;31;266;0.002834
149;2;286;0.000102
149;4;286;0.000715
149;8;286;0.000827
149;16;286;0.002066
149;32;286;0.005424
149;3;286;0.000482
149;5;286;0.000758
149;7;286;0.000686
149;11;286;0.000955
149;13;286;0.001919
149;17;286;0.001774
149;19;286;0.008596
149;23;286;0.002153
149;29;286;0.002548
149;31;286;0.003385
151;2;289;0.000092
151;4;289;0.000470
151;8;289;0.000831
151;16;289;0.002954
151;32;289;0.004114
151;3;289;0.000577
151;5;289;0.000693
151;7;289;0.000953
151;11;289;0.001392
151;13;289;0.001594
151;17;289;0.007047
151;19;289;0.002878
151;23;289;0.003122
151;29;289;0.004876
151;31;289;0.006195
157;2;301;0.003886
157;4;301;0.000561
157;8;301;0.000763
157;16;301;0.001450
157;32;301;0.003270
157;3;301;0.000400
157;5;301;0.000612
157;7;301;0.000865
157;11;301;0.001450
157;13;301;0.001609
157;17;301;0.001985
157;19;301;0.002323
157;23;301;0.003149
157;29;301;0.003013
157;31;301;0.003584
163;2;314;0.000088
163;4;314;0.000668
163;8;314;0.000735
163;16;314;0.001487
163;32;314;0.002868
163;3;314;0.000414
163;5;314;0.000668
163;7;314;0.000919
163;11;314;0.001427
163;13;314;0.001637
163;17;314;0.002650
163;19;314;0.002183
163;23;314;0.002766
163;29;314;0.003511
163;31;314;0.009384
167;2;321;0.000125
167;4;321;0.000808
167;8;321;0.001028
167;16;321;0.002383
167;32;321;0.005145
167;3;321;0.000489
167;5;321;0.000515
167;7;321;0.000779
167;11;321;0.001754
167;13;321;0.001159
167;17;321;0.001623
167;19;321;0.001770
167;23;321;0.010756
167;29;321;0.003147
167;31;321;0.003102
173;2;333;0.000089
173;4;333;0.000655
173;8;333;0.000716
173;16;333;0.001461
173;32;333;0.004350
173;3;333;0.000355
173;5;333;0.000601
173;7;333;0.000800
173;11;333;0.001136
173;13;333;0.001128
173;17;333;0.001583
173;19;333;0.002143
