128;2;247;0.000100
128;4;247;0.004577
128;8;247;0.000934
128;16;247;0.001610
128;32;247;0.004155
128;3;247;0.000344
128;5;247;0.000589
128;7;247;0.000677
128;11;247;0.000908
128;13;247;0.001281
128;17;247;0.001993
128;19;247;0.002253
128;23;247;0.002876
128;29;247;0.002966
128;31;247;0.002877
256;2;502;0.000096
256;4;502;0.000745
256;8;502;0.000895
256;16;502;0.001788
256;32;502;0.003626
256;3;502;0.000371
256;5;502;0.000595
256;7;502;0.000801
256;11;502;0.001689
256;13;502;0.001200
256;17;502;0.002020
256;19;502;0.002603
256;23;502;0.003180
256;29;502;0.003676
256;31;502;0.003533
101;2;191;0.000085
101;4;191;0.000517
101;8;191;0.000780
101;16;191;0.001622
101;32;191;0.003621
101;3;191;0.000383
101;5;191;0.000477
101;7;191;0.000655
101;11;191;0.000900
101;13;191;0.001101
101;17;191;0.002252
101;19;191;0.001994
101;23;191;0.002900
101;29;191;0.003708
101;31;191;0.004407
103;2;194;0.000107
103;4;194;0.000598
103;8;194;0.000909
103;16;194;0.001638
103;32;194;0.007475
103;3;194;0.000435
103;5;194;0.000593
103;7;194;0.000707
103;11;194;0.001011
103;13;194;0.001214
103;17;194;0.001763
103;19;194;0.001989
103;23;194;0.002828
103;29;194;0.003068
103;31;194;0.002624
107;2;202;0.000096
107;4;202;0.000561
107;8;202;0.000951
107;16;202;0.006074
107;32;202;0.003241
107;3;202;0.000435
107;5;202;0.000549
107;7;202;0.000885
107;11;202;0.001539
107;13;202;0.001539
107;17;202;0.001766
107;19;202;0.002308
107;23;202;0.002914
107;29;202;0.003860
107;31;202;0.002908
109;2;206;0.000091
109;4;206;0.000544
109;8;206;0.000791
109;16;206;0.001911
109;32;206;0.003999
109;3;206;0.000287
109;5;206;0.000550
109;7;206;0.000639
109;11;206;0.000890
109;13;206;0.001115
109;17;206;0.001671
109;19;206;0.001753
109;23;206;0.002694
109;29;206;0.003268
109;31;206;0.002876
113;2;215;0.000094
113;4;215;0.000535
113;8;215;0.000706
113;16;215;0.001380
113;32;215;0.003711
113;3;215;0.000337
113;5;215;0.000586
113;7;215;0.000703
113;11;215;0.000975
113;13;215;0.001042
113;17;215;0.001771
113;19;215;0.001700
113;23;215;0.002156
113;29;215;0.006846
113;31;215;0.003729
127;2;240;0.000081
127;4;240;0.000535
127;8;240;0.000807
127;16;240;0.001362
127;32;240;0.003340
127;3;240;0.000346
127;5;240;0.000520
127;7;240;0.000743
127;11;240;0.000968
127;13;240;0.001135
127;17;240;0.001658
127;19;240;0.001871
127;23;240;0.001988
127;29;240;0.002782
127;31;240;0.004135
131;2;251;0.000094
131;4;251;0.000498
131;8;251;0.000983
131;16;251;0.001534
131;32;251;0.003652
131;3;251;0.000530
131;5;251;0.004859
131;7;251;0.000907
131;11;251;0.001183
131;13;251;0.001435
131;17;251;0.002721
131;19;251;0.001874
131;23;251;0.002333
131;29;251;0.003886
131;31;251;0.004282
137;2;263;0.000081
137;4;263;0.000456
137;8;263;0.001034
137;16;263;0.001811
137;32;263;0.003605
137;3;263;0.000374
137;5;263;0.000654
137;7;263;0.000996
137;11;263;0.001508
137;13;263;0.001476
137;17;263;0.001666
137;19;263;0.001842
137;23;263;0.002361
137;29;263;0.003275
137;31;263;0.004442
139;2;266;0.000081
139;4;266;0.000482
139;8;266;0.000780
139;16;266;0.001681
139;32;266;0.003150
139;3;266;0.000560
139;5;266;0.000572
139;7;266;0.001153
139;11;266;0.001606
139;13;266;0.001864
139;17;266;0.001688
139;19;266;0.002041
139;23;266;0.002416
139;29;266;0.003416
139;31;266;0.005314
149;2;286;0.016933
149;4;286;0.000523
149;8;286;0.008255
149;16;286;0.001665
149;32;286;0.003168
149;3;286;0.001032
149;5;286;0.000610
149;7;286;0.000970
149;11;286;0.001307
149;13;286;0.001823
149;17;286;0.002336
149;19;286;0.002247
149;23;286;0.002893
149;29;286;0.002794
149;31;286;0.002890
151;2;289;0.000100
151;4;289;0.000509
151;8;289;0.001094
151;16;289;0.002226
151;32;289;0.003779
151;3;289;0.000544
151;5;289;0.000738
151;7;289;0.000880
151;11;289;0.001451
151;13;289;0.002249
151;17;289;0.002857
151;19;289;0.003032
151;23;289;0.002180
151;29;289;0.003605
151;31;289;0.003488
157;2;301;0.016671
157;4;301;0.000577
157;8;301;0.000839
157;16;301;0.001432
157;32;301;0.003689
157;3;301;0.000378
157;5;301;0.000541
157;7;301;0.000776
157;11;301;0.001024
157;13;301;0.001231
157;17;301;0.001642
157;19;301;0.001910
157;23;301;0.002302
157;29;301;0.009063
157;31;301;0.003878
163;2;314;0.000089
163;4;314;0.000507
163;8;314;0.000921
163;16;314;0.001592
163;32;314;0.003352
163;3;314;0.000412
163;5;314;0.000643
163;7;314;0.000918
163;11;314;0.001242
163;13;314;0.001429
163;17;314;0.001726
163;19;314;0.001897
163;23;314;0.002391
163;29;314;0.007057
163;31;314;0.003066
167;2;321;0.000095
167;4;321;0.000569
167;8;321;0.000850
167;16;321;0.001537
167;32;321;0.003292
167;3;321;0.000356
167;5;321;0.000568
167;7;321;0.000778
167;11;321;0.001343
167;13;321;0.002012
167;17;321;0.001637
167;19;321;0.002015
167;23;321;0.002962
167;29;321;0.003424
167;31;321;0.004406
173;2;333;0.000096
173;4;333;0.000620
173;8;333;0.000839
173;16;333;0.001496
173;32;333;0.003412
173;3;333;0.000489
173;5;333;0.000798
173;7;333;0.000931
173;11;333;0.001466
173;13;333;0.001460
173;17;333;0.001890
173;19;333;0.001887
173;23;333;0.002299
173;29;333;0.002951
173;31;333;0.004695
179;2;345;0.003450
179;4;345;0.000543
179;8;345;0.000972
179;16;345;0.001588
179;32;345;0.003418
179;3;345;0.000379
179;5;345;0.002703
179;7;345;0.000912
179;11;345;0.001229
179;13;345;0.001942
179;17;345;0.001657
179;19;345;0.001895
179;23;345;0.002254
179;29;345;0.002715
179;31;345;0.003879
181;2;349;0.001938
181;4;349;0.000566
181;8;349;0.000923
181;16;349;0.001731
181;32;349;0.003811
181;3;349;0.000486
181;5;349;0.000629
181;7;349;0.000913
181;11;349;0.001457
181;13;349;0.001849
181;17;349;0.002347
181;19;349;0.002134
181;23;349;0.003090
181;29;349;0.003922
181;31;349;0.006316
191;2;367;0.000124
191;4;367;0.001501
191;8;367;0.001156
191;16;367;0.006071
191;32;367;0.007130
191;3;367;0.000362
191;5;367;0.000652
191;7;367;0.000771
191;11;367;0.001020
191;13;367;0.001415
191;17;367;0.002308
191;19;367;0.002531
191;23;367;0.002543
191;29;367;0.002931
191;31;367;0.003587
193;2;375;0.000101
193;4;375;0.000549
193;8;375;0.002644
193;16;375;0.002109
193;32;375;0.003458
193;3;375;0.000383
193;5;375;0.000630
193;7;375;0.000921
193;11;375;0.000997
193;13;375;0.001656
193;17;375;0.002394
193;19;375;0.002631
193;23;375;0.002801
193;29;375;0.003401
193;31;375;0.003547
197;2;382;0.000098
197;4;382;0.005664
197;8;382;0.001937
197;16;382;0.002384
197;32;382;0.004695
197;3;382;0.000561
197;5;382;0.000547
197;7;382;0.000986
197;11;382;0.001041
197;13;382;0.001304
197;17;382;0.001624
197;19;382;0.001913
197;23;382;0.002209
197;29;382;0.003300
197;31;382;0.003755
199;2;385;0.000093
199;4;385;0.000821
199;8;385;0.000896
199;16;385;0.001815
199;32;385;0.003090
199;3;385;0.000470
199;5;385;0.000637
199;7;385;0.000908
199;11;385;0.001179
199;13;385;0.001829
199;17;385;0.002075
199;19;385;0.002418
199;23;385;0.002358
199;29;385;0.003522
199;31;385;0.003280
211;2;409;0.000094
211;4;409;0.000748
211;8;409;0.001394
211;16;409;0.001837
211;32;409;0.003661
211;3;409;0.000422
211;5;409;0.000653
211;7;409;0.000789
211;11;409;0.001213
211;13;409;0.001247
211;17;409;0.001650
211;19;409;0.001998
211;23;409;0.002240
211;29;409;0.003665
211;31;409;0.004380
223;2;431;0.000093
223;4;431;0.000488
223;8;431;0.000776
223;16;431;0.001835
223;32;431;0.003902
223;3;431;0.000460
223;5;431;0.000859
223;7;431;0.000905
223;11;431;0.001460
223;13;431;0.001516
223;17;431;0.001657
223;19;431;0.001876
223;23;431;0.002678
223;29;431;0.003327
223;31;431;0.003719
227;2;441;0.000094
227;4;441;0.000573
227;8;441;0.000840
227;16;441;0.001510
227;32;441;0.003294
227;3;441;0.000364
227;5;441;0.000641
227;7;441;0.001004
227;11;441;0.001478
227;13;441;0.001524
227;17;441;0.001651
227;19;441;0.001801
227;23;441;0.002268
227;29;441;0.003337
227;31;441;0.011500
229;2;445;0.000099
229;4;445;0.000782
229;8;445;0.002371
229;16;445;0.002428
229;32;445;0.005710
229;3;445;0.000464
229;5;445;0.000550
229;7;445;0.000916
229;11;445;0.001161
229;13;445;0.001241
229;17;445;0.002300
229;19;445;0.001898
229;23;445;0.005943
229;29;445;0.003359
229;31;445;0.003623
233;2;453;0.000104
233;4;453;0.000657
233;8;453;0.001225
233;16;453;0.002804
233;32;453;0.006010
233;3;453;0.000518
233;5;453;0.000820
233;7;453;0.001096
233;11;453;0.001802
233;13;453;0.002067
233;17;453;0.001939
233;19;453;0.002139
233;23;453;0.002169
233;29;453;0.002926
233;31;453;0.003127
239;2;463;0.000106
239;4;463;0.000836
239;8;463;0.001072
239;16;463;0.002330
239;32;463;0.003401
239;3;463;0.000506
239;5;463;0.000637
239;7;463;0.001185
239;11;463;0.001360
239;13;463;0.001365
239;17;463;0.001925
239;19;463;0.003466
239;23;463;0.003190
239;29;463;0.002902
239;31;463;0.003338
241;2;469;0.010157
241;4;469;0.000560
241;8;469;0.000965
241;16;469;0.001447
241;32;469;0.003536
241;3;469;0.000422
241;5;469;0.000620
241;7;469;0.000912
241;11;469;0.001555
241;13;469;0.001748
241;17;469;0.001575
241;19;469;0.002079
241;23;469;0.002259
241;29;469;0.004293
241;31;469;0.003664
251;2;487;0.007708
251;4;487;0.000545
251;8;487;0.001075
251;16;487;0.002370
251;32;487;0.003495
251;3;487;0.003747
251;5;487;0.000663
251;7;487;0.000914
251;11;487;0.001270
251;13;487;0.001707
251;17;487;0.002105
251;19;487;0.002319
